document_id,content
doc218,preheat oven degre f degre c greas two bake sheet mix butter white sugar brown sugar hand bowl add egg vanilla extract stir combin combin flour bake powder cinnamon salt togeth separ bowl stir sugar mixtur scoop meat fig reserv chop fig scoop middl fold chop fig walnut cooki dough drop spoon batter prepar bake sheet top mound small amount reserv fig pulp bake preheat oven cooki edg lightli brown minut
doc219,place goat chees sheet plastic wrap top anoth sheet plastic wrap use roll pin flatten rectangl remov top sheet plastic wrap cover goat chees slice prosciutto slightli overlap edg cover prosciutto new sheet plastic wrap flip sheet goat chees layer face remov top sheet plastic wrap cover goat chees evenli fig basil black pepper start long edg roll tightli form log wrap log plastic wrap refriger least hour
doc220,preheat oven degre f degre c greas x pan mix togeth flour cinnamon clove nutmeg bake soda bake powder salt set asid larg bowl cream togeth butter sugar light fluffi stir egg beat flour mixtur altern buttermilk mix incorpor fold chop fig pecan pour batter prepar pan bake preheat oven minut toothpick insert center cake come clean allow cool make ice larg saucepan mix togeth butter sugar evapor milk bake soda bring boil stir sugar dissolv cook without stir mixtur turn brown reach soft ball stage candi thermomet degre f degre c cool lukewarm degre f pour small bowl beat thicken spread consist quickli spread ice onto cool cake
doc221,mash blueberri fork small bowl transfer pot add fig sugar water lime juic balsam vinegar lightli puls immers blender mostli smooth chunk remain textur place pot stove heat stir continu come boil reduc heat low stir period thicken minut check done drop small spoon jam onto frozen plate let sit minut jam appear gel readi continu cook jam appear thin runni jam thicken remov heat allow cool slightli minut pour jam clean jar hermet seal allow cool complet refriger
doc222,combin romain lettuc fig pear pecan gruyer chees onion larg bowl drizzl evenli oliv oil vinegar season salt pepper toss lightli serv
doc223,preheat oven degre f degre c combin chop prune currant creme de cassi small bowl set asid anoth small bowl combin rosemari thyme coriand salt pepper set asid unti unrol lamb lay flat work surfac trim excess fat cut thick part open evenli thick somewhat rectangular shape sprinkl half herb mixtur lamb mix almond chop mint prune mixtur spread evenli lamb roll start one short side tie kitchen twine interv cut slit deep top lamb insert slice garlic rub oliv oil sprinkl remain herb mixtur place lamb rack set roast pan roast preheat oven desir done thermomet insert center read degre f degre c remov lamb oven cover foil allow rest minut proceed recip lamb rest bring balsam vinegar boil small saucepan high heat boil vinegar reduc half minut reduc stir butter honey slice fig stir butter melt remov heat stir chop basil set asid serv remov twine lamb cut thick slice arrang warm serv platter drizzl fig sauc garnish mint basil leav
doc224,combin fig sugar whiskey balsam vinegar lemon juic salt small saucepan bring boil reduc heat simmer liquid reduc half minut cool serv
doc225,season chicken salt pepper side lightli coat flour shake excess heat oliv oil butter larg nonstick skillet medium heat add chicken skillet cook tender golden brown longer pink center juic run clear minut flip halfway transfer plate cover loos aluminum foil keep warm add shallot garlic skillet cook soften minut add red wine balsam let simmer reduc half minut stir fig thyme dijon mustard honey salt bring boil reduc heat low let simmer thicken minut remov heat stir butter spoon sauc warm chicken tender add chicken back skillet briefli reheat serv immedi
doc226,preheat oven degre f degre c line bake sheet parchment paper lightli sprinkl flour paper whisk flour oat bake powder salt togeth bowl whisk oil egg togeth separ bowl smooth add honey mix well mix oil mixtur flour mixtur batter moisten sprinkl sugar fig bowl toss coat fold batter transfer batter middl prepar bake sheet form circl bake preheat oven minut score batter section continu bake scone cook lightli brown top minut cut scone slide everi scone back circl allow cool
doc227,preheat outdoor grill high heat lightli oil grate place fig grill cook fig start swell bubbl minut whisk togeth balsam vinegar oliv oil complet combin minut place burrata chees top piec toast spread fig around bread drizzl balsam vinegar mixtur season sea salt black pepper tast
doc228,preheat oven degre f degre c greas flour tube pan sift togeth flour salt cinnamon nutmeg allspic set asid dissolv bake soda hot water set asid larg bowl beat egg electr mixer thick lemon color beat sugar oil combin buttermilk dissolv bake soda beat flour mixtur altern buttermilk mixtur stir vanilla fig nut pour prepar pan bake preheat oven minut remov pan pour hot buttermilk ice warm cake make buttermilk ice heavi saucepan combin sugar buttermilk bake soda corn syrup butter bring boil cook soft ball stage degre degre c remov stove stir vanilla pour warm cake
doc229,set oven rack heat sourc preheat oven broiler arrang fig halv cut side bake sheet top fig half goat chees lay prosciutto strip atop goat chees layer broil fig preheat oven prosciutto crisp goat chees melt minut transfer warm fig serv platter drizzl honey
doc230,combin lettuc orang gorgonzola chees fig larg bowl drizzl dress salad toss coat
doc231,scoop flesh fig spoon discard peel bring sugar water boil larg saucepan heat stir sugar dissolv stir fig pulp lime juic cinnamon ginger white pepper cook stir often candi thermomet read degre f degre c minut preserv cook steril jar lid boil water least minut pack hot preserv steril jar within top top jar steril lid let cool store preserv refriger
doc232,process cranberri juic strawberri blueberri watermelon banana fig blender smooth creami enjoy immedi keep cool refriger
doc233,heat saucepan medium heat add brown sugar water salt fig cook stir sugar dissolv fig soften minut remov heat stir vanilla extract cool minut place cream chees platter pour fig mixtur cream chees
doc234,preheat oven degre f degre c place baguett slice ungreas bake sheet bake bread preheat oven bottom brown minut flip bake crisp minut remov pan oven spread ricotta slice toast bread place ribbon basil arrang slice fig top drizzl finish crostini balsam vinegar
doc235,heat veget stock larg pot keep warm low heat heat butter oliv oil larg saucepan heat add green onion cook stir soften minut pour rice stir coat butter oil start toast minut increas heat pour wine simmer alcohol evapor wine mostli absorb reduc heat medium stir ladl boil broth continu stir rice absorb liquid turn creami liquid fulli absorb add next ladl repeat process stir constantli liquid use rice tender yet firm bite al dent stir broth take minut meanwhil chop fig melt butter medium skillet cook chop fig soft coat butter minut crush fig gentli wooden spoon cook stir prosciutto add mixtur risotto minut left cook remov risotto heat stir remain butter grate pecorino romano chees let stand minut divid risotto evenli onto plate garnish whole fig serv
doc236,bring water brown sugar mapl extract boil saucepan add cranberri fig cook medium heat stir frequent slightli thicken minut add rosemari cook sauc thicken minut care remov rosemari sprig discard remov pot burner let cool minut pour sauc bowl refriger readi serv
doc237,mix fig sugar lemon slice strawberri gelatin larg pot let stand hour bring boil cook medium heat stir often prevent burn foam disappear preserv thicken minut steril jar lid boil water least minut pack fig preserv hot steril jar fill jar within top run knife thin spatula around insid jar fill remov air bubbl wipe rim jar moist paper towel remov food residu top lid screw ring place rack bottom larg stockpot fill halfway water bring boil lower jar boil water use holder leav space jar pour boil water necessari bring water level least top jar bring water roll boil cover pot process minut remov jar stockpot place onto wood surfac sever apart cool cool press top lid finger ensur seal tight lid move store cool dark area wait least day open
doc238,preheat oven degre f degre c spread oliv oil bake sheet heat oliv oil skillet medium heat cook stir shallot transluc minut stir garlic thyme salt pepper shallot cook stir fragrant minut transfer shallot mixtur bowl stir goat chees mozzarella chees cream chees fig basil well combin pound chicken breast work surfac thin spoon goat chees mixtur onto middl piec chicken roll chicken around fill wrap piec prosciutto around chicken roll cover open layer prosciutto place chicken roll onto prepar bake sheet bake preheat oven minut turn chicken continu bake chicken longer pink center prosciutto crisp minut thermomet insert center read least degre f degre c let chicken stand minut serv
