document_id,content
doc243,combine olive oil lemon juice orange blossom water orange juice orange zest glass jar shake dressing emulsified arrange arugula salad platter place fig top top gorgonzola cheese scatter crushed pistachio garnish season salt pepper pour dressing salad serve immediately
doc244,heat fig red wine sugar honey red pepper flake salt small saucepan medium heat simmer wine reduced thickened minute stirring occasionally
doc245,heat skillet heat sear pork chop hot skillet lightly browned minute per side transfer seared pork chop slow cooker combine cranberry fig reserved fig juice apple juice brown sugar salt black pepper rosemary saucepan bring boil pour cranberry mixture pork chop cook high hour
doc246,preheat oven degree f degree c line baking sheet foil place fig pine nut bowl food processor pulse fine place halved peach onto prepared baking sheet cut side sprinkle evenly white sugar pour white wine peach stuff fig mixture pour brandy peach bake preheated oven browned minute
doc247,blend yogurt orange juice cantaloupe ice cube blender smooth second
doc248,place watermelon blender cover puree smooth strain fine mesh sieve bring sugar water boil saucepan heat sugar dissolve minute remove heat stir cold water lemon juice divide ice glass scoop watermelon puree ice top lemonade gently stir serving
doc249,blend watermelon water honey lemon juice sugar together blender smooth pour mixture ice pop mold freeze solid hour run hot water ice pop mold second unmold
doc250,gently mix watermelon tomato feta cheese onion mint large bowl whisk olive oil vinegar salt pepper together small bowl drizzle salad gently toss coat
doc251,blender combine cantaloupe honeydew lime juice sugar blend smooth pour glass serve
doc252,process watermelon milk together blender smooth add sugar blend another second incorporate serve immediately
doc253,combine sugar water lemon juice saucepan medium heat cook stir sugar dissolved minute remove heat refrigerate cooled minute blend watermelon blender food processor pureed stir pureed watermelon sugar mixture transfer watermelon mixture ice cream maker freeze according manufacturer instruction
doc254,mix red onion lime juice bowl set side marinate least minute stir olive oil mixture toss watermelon baby cucumber feta cheese together large bowl pour red onion mixture watermelon mixture toss coat sprinkle mint salad toss
doc255,small bowl pour lime juice red onion allow marinate assembling salad gently combine watermelon cucumber feta cheese cilantro large bowl season black pepper toss watermelon salad marinated onion season sea salt serving cookinbug
doc256,stack basil leaf top roll tightly log slice lengthwise thin ribbon combine basil slice watermelon large bowl drizzle lemon juice watermelon mix salt chili powder together small bowl sprinkle watermelon toss combine chill salad serving least minute
doc257,mix cumin coriander chili powder salt cayenne pepper together bowl place watermelon serving bowl sprinkle spice mixture squeeze lime juice spiced watermelon
doc258,combine watermelon sugar lemon juice salt large mixing bowl stir coat evenly cover bowl plastic wrap refrigerator minute blend mixture blender smooth return bowl pour cold water saucepan sprinkle gelatin cold water let stand minute place saucepan low heat cook minute stir gelatin mixture blended watermelon mixture add heavy cream beat electric hand mixer medium speed mixture fluffy transfer mixture ice cream maker freeze according manufacturer direction reach consistency transfer ice cream lidded plastic container cover surface plastic wrap seal best result ice cream ripen freezer least hour overnight
doc259,trim basil leaf small circle diameter thread watermelon mozzarella cheese toothpick sandwiching basil leaf arrange serving plate pour olive oil balsamic vinegar toothpick sprinkle salt black pepper top
doc260,blend watermelon lemon juice mint honey blender smooth refrigerate hour serving
doc261,whisk olive oil white balsamic vinegar salt together small bowl set aside combine arugula spinach onion tomato large salad bowl drizzle vinaigrette salad mixture toss coat add feta cheese watermelon serve
doc262,whisk olive oil vinegar salt together large mixing bowl add tomato arugula red onion toss coat gently stir watermelon feta cheese serve
doc263,bring sugar water orange zest small saucepan boil stirring constantly simmer sugar dissolved minute remove simple syrup heat allow cool completely place watermelon blender food processor pulse pureed stir watermelon puree large pitcher simple syrup tequila lime juice place small amount salt sugar saucer rub edge margarita glass lime wedge moisten lightly dip rim glass saucer rim glass tap excess salt sugar fill rimmed glass crushed ice pour margarita mixture glass garnish lime wedge serve france c
doc264,remove green rind watermelon dice white part small cube leaving red flesh mostly intact remove seed heavy stockpot combine prepared watermelon sugar lemon bring boil medium heat let mixture boil slowly hour stirring occasionally temperature mixture degree f degree c jam set sterilize jar lid boiling water least minute pack jam hot sterilized jar filling jar within top run knife thin spatula around inside jar filled remove air bubble wipe rim jar moist paper towel remove food residue top lid screw ring place rack bottom large stockpot fill halfway water bring boil high heat carefully lower jar pot using holder leave space jar pour boiling water necessary water level least top jar bring water full boil cover pot process minute remove jar stockpot let rest several apart hour press center lid finger ensure lid move remove ring storage store cool dark area
doc265,gently toss watermelon onion basil cilantro mint lime juice feta cheese olive oil balsamic vinegar salt black pepper together large bowl
doc266,grate watermelon fork rind large bowl leaving large chunk stir water pineapple evaporated milk coconut grated watermelon add sugar stir dissolved squeeze lime juice watermelon mixture
